hour,tide_variation,current_dir,wind_dir,current_speed,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.875,0.325112108,0.064888889,0.549444444,0.320224803,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.218236173,0.514166667,0.543611111,0.36770326,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.202541106,0.791157408,0.510555556,0.167328587,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.044843049,0.532152778,0.433888889,0.012738854,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.045590433,0.565944444,0.477777778,0.064488572,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.023168909,0.581111111,0.501388889,0.176770326,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.096412556,0.391527778,0.546388889,0.084451105,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.174140508,0.279761905,0.54,0.117465075,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.235426009,0.154236111,0.545,0.209666542,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.201793722,0.142083333,0.531388889,0.303409517,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.158445441,0.12087963,0.521666667,0.364256276,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.028400598,0.107407407,0.529166667,0.347920569,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.065022422,0.073703704,0.540833333,0.301910828,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.224962631,0.033194444,0.522222222,0.220681903,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.135276532,0.72662037,0.559166667,0.068864743,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.5,0.186846039,0.621574074,0.560555556,0.064668415,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.541666667,0.455904335,0.552708333,0.566388889,0.137055077,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.583333333,0.091180867,0.589907408,0.554444444,0.176770326,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.625,0.042600897,0.465,0.575277778,0.079055826,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.666666667,0.12406577,0.42712963,0.654444444,0.082352941,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.708333333,0.329596413,0.257777778,0.546111111,0.153990258,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.75,0.386397608,0.168425926,0.533611111,0.20134882,1,1,1,0.047407407,0.319224403,0.02280409,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.007409602
0.791666667,0.333333333,0.101666667,0.448333333,0.324720869,1,1,4,0.117037037,0.319224403,0.058517427,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.018292455
0.833333333,0.072496263,0.073263889,0.505833333,0.297339828,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.875,0.189088191,0.041944444,0.501944444,0.331734732,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.143497758,0.039027778,0.384722222,0.320494567,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.113602392,0.988055556,0.464444444,0.374896965,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.096412556,0.499722222,0.514722222,0.086699138,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.153961136,0.598333333,0.4775,0.042412889,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.050074738,0.617638889,0.483888889,0.044885725,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.050822123,0.655555556,0.481111111,0.094042713,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.094917788,0.543194444,0.438055556,0.047808168,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.349028401,0.152222222,0.438611111,0.079055826,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.152466368,0.101388889,0.376388889,0.236867741,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.193572496,0.098555556,0.449166667,0.294327463,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.182361734,0.066296296,0.533333333,0.359610341,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.1367713,0.057388889,0.577777778,0.308175346,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.160687593,0.510347222,0.552777778,0.192581491,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.541666667,0.360986547,0.799583333,0.511666667,0.086699138,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.625,0.083707025,0.553055556,0.554166667,0.179048333,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.666666667,0.067264574,0.549722222,0.530555556,0.191907081,1,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.708333333,0.11509716,0.357722222,0.571388889,0.096320719,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.75,0.11509716,0.265833333,0.636944444,0.154589734,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.791666667,0.27877429,0.177430556,0.648333333,0.233720494,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.875,0.215994021,0.092611111,0,0.340906707,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.156203288,0.066111111,0,0.28317722,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.114349776,0.349907408,0.503333333,0.236118396,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.257100149,0.660277778,0.586944444,0.267590858,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.136023916,0.991944444,0.430555556,0.195054327,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.103139013,0.49537037,0.501111111,0.187261146,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.041853513,0.525833333,0.4975,0.204945672,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.094170404,0.278194444,0.263055556,0.148969652,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.227952167,0.224351852,0,0.08385163,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.167414051,0.1,0,0.262944923,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.251121076,0.05625,0.658055556,0.279580367,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.062780269,0.987777778,0.646666667,0.405470213,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.5,0.102391629,0.982222222,0.692222222,0.345822405,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.583333333,0.301195815,0.816388889,0.687777778,0.118980892,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.666666667,0.207025411,0.501527778,0.687222222,0.204046459,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.75,0.189835575,0.437407408,0.886388889,0.153390783,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.791666667,0.150224215,0.327222222,0.856944444,0.166279505,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.833333333,0.446935725,0.269583333,0.836666667,0.179767703,0,1,1,0.047407407,0.319224403,0.02280409,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.007409602
0.875,0.202541106,0.154166667,0.071944444,0.335331585,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.139013453,0.128055556,0.2175,0.324541027,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.059790732,0.084375,0.147222222,0.294642188,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.023168909,0.961388889,0.117777778,0.427950543,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.162929746,0.663055556,0.882222222,0.37819408,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.344544096,0.523055556,0.442222222,0.055676283,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.128550075,0.546805556,0.584722222,0.172573998,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.091928251,0.486111111,0.431666667,0.152791308,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.388639761,0.122314815,0.515,0.153390783,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.431240658,0.067916667,0.5425,0.372199325,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.5,0.115844544,0.021111111,0.569722222,0.44953166,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.541666667,0.124813154,0.990555556,0.605555556,0.312851255,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.583333333,0.343049327,0.011666667,0.583333333,0.265192956,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.625,0.241405082,0.635555556,0.578055556,0.168077932,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.791666667,0.264573991,0.431805556,0.513055556,0.177070064,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.875,0.322869955,0.249583333,0.505555556,0.184263769,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.265321375,0.129166667,0.499444444,0.438741101,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.175635277,0.083888889,0.5,0.441888348,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.164424514,0.33962963,0.519722222,0.279880105,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.174140508,0.607222222,0.521666667,0.234170101,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.139013453,0.486388889,0.4975,0.11952042,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.319880419,0.149166667,0.504722222,0.30026227,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.239910314,0.156388889,0.528888889,0.320944174,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.541666667,0.108370703,0.087916667,0.54,0.324990633,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.625,0.243647235,0.340555556,0.535833333,0.293967778,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.708333333,0.358744395,0.175277778,0.558055556,0.028699888,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.75,0.215994021,0.525555556,0.536944444,0.250805545,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.833333333,0.125560538,0.469444444,0.533333333,0.185612589,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.51793722,0.198611111,0.513333333,0.269689022,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.361733931,0.110277778,0.505,0.478306482,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.065769806,0.064722222,0.515833333,0.474260022,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.550822123,0.729444444,0.498888889,0.197751967,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.298953662,0.568611111,0.561111111,0.212588985,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.600149477,0.176388889,0.589166667,0.335331585,0,1,1,0.047407407,0.319224403,0.02280409,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.007409602
0.625,0.218236173,0.984722222,0.561666667,0.42435369,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.708333333,0.538863976,0.856111111,0.557222222,0.050281004,1,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.791666667,0.384155456,0.551111111,0.571388889,0.275983514,1,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.916666667,0.5,0.477222222,0.515833333,0.236418134,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.263079223,0.100555556,0.523333333,0.687823155,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.224962631,0.965,0.544722222,0.371300112,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.75,0.314648729,0.861527778,0.528333333,0.11412514,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.229446936,0.484166667,0.520555556,0.366804046,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.844544096,0.253055556,0.512777778,0.124016486,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.5,0.66367713,0.396458333,0.564722222,0.206294492,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.541666667,0.571748879,0.210833333,0.558611111,0.149194455,0,1,1,0.047407407,0.319224403,0.02280409,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.007409602
0.75,0.446935725,0.955277778,0.513055556,0.333533158,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.583333333,0.292227205,0.336851852,0.936944444,0.67253653,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.625,0.418535127,0.474305556,0.814444444,0.925889846,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.666666667,0.08819133,0.448981481,0.844166667,1,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.708333333,0.26980568,0.488972222,0.862222222,0.721723492,1,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.75,0.243647235,0.767013889,0.909722222,0.473735481,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.791666667,0.298206278,0.668888889,0.970833333,0.126938928,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.833333333,0.482810164,0.573472222,0.963888889,0.310753091,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.875,0.379671151,0.583240741,0.987222222,0.579018359,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.094170404,0.563402778,0.016944444,0.620756838,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.115844544,0.539768519,0.058333333,0.549269389,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.389387145,0.495393519,0.214722222,0.353690521,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.350523169,0.296712963,0.167222222,0.23499438,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.398355755,0.112453704,0.124166667,0.464518546,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.391629297,0.057060185,0.354722222,0.690146122,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.139760837,0.05010101,0.326666667,0.705562178,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.133781764,0.535486111,0.623333333,0.526189584,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.5,0.065769806,0.549351852,0.648055556,0.519895092,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.541666667,0.177130045,0.543078704,0.651944444,0.481753466,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.583333333,0.282511211,0.45725,0.666111111,0.29136006,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.625,0.372944694,0.282175926,0.713333333,0.27658299,0,1,7,0.184444444,0.319224403,0.095880436,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.028827984
0.666666667,0.445440957,0.175138889,0.705555556,0.476732859,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.708333333,0.071001495,0.128865741,0.778888889,0.503934058,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.75,0.201793722,0.103703704,0.767777778,0.354364931,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.791666667,0.470852018,0.247175926,0.861388889,0.11479955,0,1,1,0.047407407,0.319224403,0.02280409,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.007409602
0.833333333,0.254857997,0.769513889,0.9725,0.06661671,0,1,2,0.204444444,0.319224403,0.107543455,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.031953909
0.875,0.408071749,0.656064815,0.853888889,0.234394904,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.252615845,0.579861111,0.878055556,0.452304234,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.097907324,0.569490741,0,0.5022855,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.037369208,0.564259259,0.385277778,0.53136006,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.229446936,0.543611111,0.341388889,0.462570251,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.272795217,0.469027778,0.396666667,0.227500937,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.520179372,0.183263889,0.524722222,0.260621956,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.372944694,0.110462963,0.535833333,0.462944923,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.12406577,0.082152778,0.465833333,0.574522293,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.076980568,0.051134259,0.426388889,0.496815286,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.306427504,0.018425926,0.491388889,0.369276883,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.458893871,0.103356481,0.500277778,0.190408393,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.254857997,0.838402778,0.527777778,0.092319221,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.416666667,0.198056801,0.613194444,0.550277778,0.144773323,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.458333333,0.155455904,0.544444444,0.547222222,0.351892094,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.5,0.053811659,0.536689815,0.569166667,0.465043087,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.541666667,0.070254111,0.556203704,0.571388889,0.371075309,0,1,6,0.107407407,0.319224403,0.053411443,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.01678738
0.583333333,0.456651719,0.526574074,0.5525,0.345522668,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.625,0.554559043,0.386481481,0.571666667,0.210865493,0,1,1,0.047407407,0.319224403,0.02280409,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.007409602
0.666666667,0.208520179,0.191967593,0.565555556,0.242113151,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.708333333,0.213751868,0.127638889,0.565,0.428550019,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.75,0.271300448,0.105462963,0.568055556,0.44158861,1,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.791666667,0.091928251,0.083148148,0.601666667,0.33136006,0,1,3,0.235555556,0.319224403,0.126248813,0.985981308,0.050602979,0.949397021,0.283686177,0.156296296,0.036816461
0.833333333,0.226457399,0.419861111,0.590555556,0.183064818,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.875,0.206278027,0.869143519,0.714444444,0.114574747,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.916666667,0.174887892,0.662453704,0.818611111,0.128437617,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.958333333,0.314648729,0.55275463,0.9625,0.299812664,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
1,0.059790732,0.577020202,0.830833333,0.453537246,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.041666667,0.050074738,0.549953704,0.896944444,0.48452604,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.083333333,0.2877429,0.545138889,0.985,0.355488947,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.125,0.340807175,0.417847222,0.946388889,0.151667291,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.166666667,0.272795217,0.195578704,0.005555556,0.242337954,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.208333333,0.170403587,0.162592593,0.024722222,0.430423379,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.25,0.062780269,0.109976852,0.889166667,0.434095167,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.291666667,0.114349776,0.089490741,0,0.368752342,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.333333333,0.270553064,0.077083333,0,0.292019483,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
0.375,0.215246637,0.260023148,0.908055556,0.10363432,0,0,0,0,0,0,0,0,0.949397021,0.283686177,0,0
