hour,dif_tide_height,water_temp,current_speed,wind_speed,tide_height,drifting,prediction,cluster,p(s|pred),p(pred),p(pred|s),p(pred|drifting),p(drifting),p(~drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.5,0.080851064,0.502283442,0.064668415,0.528301887,0.445375335,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.541666667,0.076595745,0.513774308,0.137055077,0.471698113,0.534964254,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.583333333,0.021276596,0.517972893,0.176770326,0.301886792,0.612488829,0,1,4,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.625,0.042553191,0.520182676,0.079055826,0.509433962,0.623994638,0,1,9,0.030516432,0.201466068,0.007878917,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.007557473
0.666666667,0.042553191,0.515100177,0.082352941,0.754716981,0.606456658,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.708333333,0.076595745,0.510680613,0.153990258,0.358490566,0.511170688,0,1,3,0.046948357,0.201466068,0.012275755,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.011626882
0.75,0.076595745,0.509133766,0.20134882,0.320754717,0.391867739,1,1,3,0.046948357,0.201466068,0.012275755,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.011626882
0.791666667,0.063829787,0.504095463,0.324720869,0.320754717,0.287868633,1,1,6,0.123239437,0.201466068,0.034248581,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.030520565
0.833333333,0.021276596,0.501344284,0.297339828,0.179245283,0.22386059,0,1,2,0.079812207,0.201466068,0.021414125,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.019765699
0.875,0.029787234,0.490350619,0.331734732,0.216981132,0.22028597,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.042553191,0.48659399,0.320494567,0.283018868,0.27580429,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.046808511,0.508736005,0.374896965,0.301886792,0.35600983,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.046808511,0.505156158,0.086699138,0.320754717,0.434986595,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.034042553,0.503996023,0.042412889,0.339622642,0.507548455,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.017021277,0.503167354,0.044885725,0.301886792,0.553619303,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.034042553,0.50493518,0.094042713,0.235849057,0.568252904,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.042553191,0.506482027,0.047808168,0.377358491,0.549151028,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.046808511,0.505819093,0.079055826,0.358490566,0.498882931,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.046808511,0.503498822,0.236867741,0.29245283,0.418565684,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.068085106,0.499189747,0.294327463,0.245283019,0.322609473,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.034042553,0.491897466,0.359610341,0.254716981,0.240504915,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.025531915,0.48871538,0.308175346,0.273584906,0.200402145,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.05106383,0.493223335,0.192581491,0.188679245,0.228105451,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.541666667,0.063829787,0.50615056,0.086699138,0.198113208,0.414879357,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.625,0.055319149,0.514569829,0.179048333,0.216981132,0.58992404,0,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.666666667,0.034042553,0.522392457,0.191907081,0.150943396,0.608914209,1,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.708333333,0.042553191,0.531010607,0.096320719,0.179245283,0.587913316,0,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.75,0.063829787,0.53432528,0.154589734,0.29245283,0.529155496,0,1,4,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.791666667,0.085106383,0.520735121,0.233720494,0.433962264,0.458891868,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.038297872,0.515100177,0.340906707,0,0.270554066,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.029787234,0.512779906,0.28317722,0.009433962,0.251218621,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.025531915,0.509133766,0.236118396,0.056603774,0.285746202,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.038297872,0.516426046,0.267590858,0.169811321,0.349286591,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.038297872,0.513774308,0.195054327,0.08490566,0.42085659,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.034042553,0.519740719,0.187261146,0.075471698,0.53831546,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.017021277,0.520403654,0.204945672,0.047169811,0.578529938,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.042553191,0.523221126,0.148969652,0.141509434,0.560656836,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.055319149,0.522392457,0.08385163,0.009433962,0.484137623,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.063829787,0.521232322,0.262944923,0.018867925,0.263293119,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.038297872,0.521066588,0.279580367,0.047169811,0.197609473,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.059574468,0.538302888,0.405470213,0.075471698,0.175714924,0,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.5,0.046808511,0.542059517,0.345822405,0.103773585,0.247319035,0,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.583333333,0.080851064,0.549175015,0.118980892,0.188679245,0.451742627,0,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.666666667,0.046808511,0.559848262,0.204046459,0.264150943,0.64722967,0,1,4,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.75,0.063829787,0.584266352,0.153390783,0.08490566,0.663427167,0,1,11,0.126760563,0.201466068,0.035329568,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.031392581
0.791666667,0.063829787,0.570786683,0.166279505,0.235849057,0.60924933,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.833333333,0.072340426,0.570455215,0.179767703,0.301886792,0.489164433,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.072340426,0.542611962,0.335331585,0.132075472,0.380250223,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.063829787,0.535982617,0.324541027,0.462264151,0.284070599,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.025531915,0.541783294,0.294642188,0.235849057,0.229557641,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.012765957,0.546258103,0.427950543,0.132075472,0.241733691,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.034042553,0.548467884,0.37819408,0.160377358,0.28812684,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.05106383,0.552887449,0.055676283,0.160377358,0.471403038,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.034042553,0.547915439,0.172573998,0.169811321,0.548592493,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.017021277,0.544711256,0.152791308,0.235849057,0.614164432,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.085106383,0.546479081,0.153390783,0.160377358,0.372095621,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.085106383,0.560511196,0.372199325,0.198113208,0.176496872,0,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.5,0.055319149,0.572112552,0.44953166,0.330188679,0.142984808,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.541666667,0.068085106,0.59067472,0.312851255,0.452830189,0.209562109,0,1,8,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.583333333,0.10212766,0.580067767,0.265192956,0.339622642,0.31233244,0,1,6,0.123239437,0.201466068,0.034248581,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.030520565
0.625,0.089361702,0.584708309,0.168077932,0.424528302,0.431987549,0,1,3,0.046948357,0.201466068,0.012275755,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.011626882
0.791666667,0.05106383,0.60293901,0.177070064,0.179245283,0.73782395,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.106382979,0.591337655,0.184263769,0.245283019,0.522229669,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.05106383,0.571449617,0.438741101,0.330188679,0.235924933,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.038297872,0.589017384,0.441888348,0.283018868,0.171358356,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.059574468,0.58824396,0.279880105,0.41509434,0.321380697,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.029787234,0.577747496,0.234170101,0.349056604,0.613494191,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.05106383,0.584708309,0.11952042,0.330188679,0.6006479,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.093617021,0.584708309,0.30026227,0.358490566,0.349307417,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.089361702,0.584708309,0.320944174,0.273584906,0.225871314,0,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.541666667,0.029787234,0.589348851,0.324990633,0.367924528,0.108579088,0,1,8,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.625,0.072340426,0.626473188,0.293967778,0.320754717,0.2775916,0,1,6,0.123239437,0.201466068,0.034248581,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.030520565
0.708333333,0.085106383,0.621169711,0.028699888,0.358490566,0.568029491,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.75,0.068085106,0.618517973,0.250805545,0.264150943,0.713583557,0,1,4,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.833333333,0.055319149,0.623489983,0.185612589,0.216981132,0.787421805,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.09787234,0.613214496,0.269689022,0.283018868,0.537533512,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.110638298,0.599955805,0.478306482,0.283018868,0.349307417,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.029787234,0.577747496,0.474260022,0.301886792,0.111227091,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.089361702,0.602607543,0.197751967,0.245283019,0.475201072,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.080851064,0.576421627,0.212588985,0.471698113,0.647487163,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.106382979,0.602607543,0.335331585,0.556603774,0.39253798,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.625,0.046808511,0.622495581,0.42435369,0.405660377,0.157171582,0,1,8,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.708333333,0.10212766,0.628461992,0.050281004,0.405660377,0.453529937,1,1,3,0.046948357,0.201466068,0.012275755,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.011626882
0.791666667,0.068085106,0.617192104,0.275983514,0.367924528,0.778261841,1,1,4,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.916666667,0.10212766,0.572775486,0.236418134,0.283018868,0.702412869,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.072340426,0.593989393,0.687823155,0.349056604,0.133861469,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.089361702,0.571449617,0.371300112,0.311320755,0.174262735,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.75,0.127659574,0.608905422,0.11412514,0.283018868,0.492403932,0,1,3,0.046948357,0.201466068,0.012275755,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.011626882
0.916666667,0.046808511,0.572775486,0.366804046,0.283018868,0.843386952,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.144680851,0.572112552,0.124016486,0.264150943,0.481176444,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.5,0.106382979,0.565980407,0.206294492,0.424528302,0.545911528,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.541666667,0.110638298,0.56614614,0.149194455,0.433962264,0.357908847,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.75,0.093617021,0.601281674,0.333533158,0.235849057,0.361818588,0,1,2,0.079812207,0.201466068,0.021414125,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.019765699
0.583333333,0.110638298,1,0.67253653,0.301886792,0.288873995,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.625,0.080851064,0.959432086,0.925889846,0.339622642,0.138181412,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.666666667,0.038297872,0.999815852,1,0.405660377,0.088795415,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.708333333,0.063829787,0.758839128,0.721723492,0.377358491,0.127965502,1,1,8,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.75,0.106382979,0.733205657,0.473735481,0.339622642,0.246364793,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.791666667,0.110638298,0.596585887,0.126938928,0.245283019,0.40795353,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.833333333,0.110638298,0.599403359,0.310753091,0.226415094,0.605339589,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.085106383,0.604541102,0.579018359,0.179245283,0.785411081,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.034042553,0.592166323,0.620756838,0.179245283,0.892426273,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.029787234,0.577637006,0.549269389,0.122641509,0.903485255,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.072340426,0.579404832,0.353690521,0.20754717,0.799374442,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.131914894,0.573769888,0.23499438,0.132075472,0.614896937,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.136170213,0.568742634,0.464518546,0.047169811,0.373994638,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.093617021,0.564930761,0.690146122,0.150943396,0.163427167,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.042553191,0.567954144,0.705562178,0.330188679,0.056747096,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.025531915,0.590232764,0.526189584,0.235849057,0.705317247,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.5,0.012765957,0.572720242,0.519895092,0.386792453,0.727100089,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.541666667,0.063829787,0.570952416,0.481753466,0.311320755,0.669347632,0,1,1,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.583333333,0.09787234,0.569129346,0.29136006,0.311320755,0.544124218,0,1,4,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.625,0.093617021,0.580620212,0.27658299,0.226415094,0.379356568,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.666666667,0.080851064,0.605425015,0.476732859,0.179245283,0.225089365,0,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.708333333,0.021276596,0.621556423,0.503934058,0.103773585,0.143878463,0,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.75,0.038297872,0.636361963,0.354364931,0.113207547,0.146894549,0,1,7,0.111502347,0.201466068,0.030690141,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.027613844
0.791666667,0.089361702,0.624373895,0.11479955,0.103773585,0.248994638,0,1,2,0.079812207,0.201466068,0.021414125,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.019765699
0.833333333,0.080851064,0.621335445,0.06661671,0.08490566,0.399463807,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.875,0.085106383,0.639952858,0.234394904,0.150943396,0.545688114,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.059574468,0.628738215,0.452304234,0.113207547,0.672587131,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.034042553,0.606198439,0.5022855,0,0.747765863,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.021276596,0.584874043,0.53136006,0.056603774,0.768655049,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.05106383,0.578962876,0.462570251,0.103773585,0.709939349,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.093617021,0.583492929,0.227500937,0.150943396,0.578641644,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.110638298,0.574543312,0.260621956,0.20754717,0.396894549,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.09787234,0.577968474,0.462944923,0.20754717,0.220956211,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.029787234,0.590122275,0.574522293,0.216981132,0.114499553,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.008510638,0.582664261,0.496815286,0.226415094,0.108802502,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.05106383,0.58155937,0.369276883,0.29245283,0.170799821,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.089361702,0.581062169,0.190408393,0.320754717,0.299709562,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.093617021,0.587967738,0.092319221,0.311320755,0.423815907,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.089361702,0.59249779,0.144773323,0.358490566,0.555406613,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.05106383,0.597911756,0.351892094,0.349056604,0.652033065,0,1,1,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.5,0.021276596,0.594044638,0.465043087,0.424528302,0.7045353,0,1,1,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.541666667,0.025531915,0.583713907,0.371075309,0.509433962,0.688449509,0,1,9,0.030516432,0.201466068,0.007878917,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.007557473
0.583333333,0.063829787,0.574874779,0.345522668,0.301886792,0.615504915,0,1,4,0.075117371,0.201466068,0.020079511,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018603011
0.625,0.080851064,0.575482469,0.210865493,0.377358491,0.496090259,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.666666667,0.080851064,0.569239835,0.242113151,0.367924528,0.3474084,0,1,6,0.123239437,0.201466068,0.034248581,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.030520565
0.708333333,0.063829787,0.605259281,0.428550019,0.424528302,0.236483467,0,1,8,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.75,0.05106383,0.608850177,0.44158861,0.424528302,0.180202459,1,1,8,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.791666667,0.068085106,0.606971862,0.33136006,0.481132075,0.204647006,0,1,8,0.07629108,0.201466068,0.020412233,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.018893683
0.833333333,0.085106383,0.603767678,0.183064818,0.056603774,0.307193923,0,1,2,0.079812207,0.201466068,0.021414125,0.985981308,0.050602979,0.949397021,0.159651308,0.247652581,0.019765699
0.875,0.072340426,0.598353712,0.114574747,0.075471698,0.427725648,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.916666667,0.063829787,0.608684444,0.128437617,0.160377358,0.557529044,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.958333333,0.059574468,0.608850177,0.299812664,0.103773585,0.660411081,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
1,0.012765957,0.600799539,0.453537246,0.132075472,0.722855228,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.041666667,0.025531915,0.589956541,0.48452604,0.141509434,0.718509647,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.083333333,0.068085106,0.574267089,0.355488947,0.150943396,0.63538874,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.125,0.068085106,0.574211845,0.151667291,0.141509434,0.501899017,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.166666667,0.09787234,0.572499263,0.242337954,0.188679245,0.357908847,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.208333333,0.059574468,0.593492192,0.430423379,0.188679245,0.224865952,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.25,0.017021277,0.591171921,0.434095167,0.047169811,0.167001787,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.291666667,0.034042553,0.584653065,0.368752342,0.028301887,0.180965147,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.333333333,0.063829787,0.58155937,0.292019483,0,0.256367292,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.375,0.063829787,0.577139805,0.10363432,0.075471698,0.367403932,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.416666667,0.080851064,0.579766433,0.118621206,0.122641509,0.470844504,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.458333333,0.068085106,0.589735563,0.259123267,0.08490566,0.5795353,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
0.5,0.017021277,0.609071155,0.470063694,0.188679245,0.648235032,0,0,0,0,0,0,0,0,0.949397021,0.159651308,0,0
