hour,current_dir,wave_height,water_temp,dif_tide_height,tide_variation,drifting,prediction,cluster,p(s|pred),p(drifting),p(~drifting),p(pred|drifting),p(pred|~drifting),p(drifting|pred),p(drifting|pred)*p(s|pred)
0.75,0.563009259,0.166568915,0.699672216,0.012765957,0.022421525,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.791666667,0.566203704,0.152492669,0.679397466,0.008510638,0.091180867,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.833333333,0.50912037,0.153079179,0.689010018,0.042553191,0.106875934,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.875,0.328444444,0.122047454,0.692706381,0.076595745,0.247384155,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.916666667,0.237453704,0.149560117,0.688623306,0.055319149,0.118834081,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.958333333,0.18025463,0.145454546,0.683706541,0.038297872,0.144245142,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
1,0.121180556,0.138416423,0.679065999,0.012765957,0.071001495,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.118634259,0.135483871,0.672160431,0.008510638,0.050822123,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.083333333,0.919236111,0.145454546,0.679507955,0.042553191,0.252615845,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.125,0.773564815,0.140175953,0.692766647,0.038297872,0.204035874,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.667407408,0.153665689,0.702434443,0.046808511,0.158445441,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.596782408,0.163049854,0.702434443,0.038297872,0.171898356,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.566388889,0.175366569,0.694700207,0.021276596,0.151718984,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.532291667,0.224633431,0.681828226,0.017021277,0.046337818,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.333333333,0.523287037,0.251026393,0.66851429,0.038297872,0.099402093,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.375,0.43469697,0.274326846,0.665706862,0.063829787,0.18161435,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.416666667,0.225509259,0.268621701,0.669674426,0.046808511,0.139760837,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.458333333,0.144027778,0.241642229,0.681717737,0.034042553,0.13303438,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.5,0.092777778,0.22170088,0.691772245,0.025531915,0.056053812,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.541666667,0.065092593,0.208797654,0.717405716,0.017021277,0.041106129,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.583333333,0.087175926,0.194134897,0.732045522,0.038297872,0.156950673,0,1,22,0.062374245,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.026480816
0.625,0.130505051,0.162356705,0.732301656,0.055319149,0.115844544,1,1,22,0.062374245,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.026480816
0.666666667,0.470115741,0.165395894,0.729504273,0.05106383,0.293721973,1,1,16,0.056338028,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.023918157
0.708333333,0.561944444,0.158944281,0.739061579,0.063829787,0.24813154,0,1,16,0.056338028,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.023918157
0.75,0.571689815,0.144868035,0.721770036,0.029787234,0.072496263,0,1,21,0.132796781,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.056378513
0.791666667,0.591439394,0.143161824,0.715246157,0.012765957,0.013452915,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.833333333,0.559675926,0.131964809,0.712986152,0.034042553,0.056801196,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.875,0.477152778,0.164222874,0.703097378,0.05106383,0.167414051,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.916666667,0.278958333,0.169501466,0.690280643,0.085106383,0.281763827,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.958333333,0.186643519,0.150733138,0.692214202,0.068085106,0.225710015,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
1,0.176843434,0.169394828,0.696563455,0.042553191,0.157698057,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.141736111,0.172434018,0.703373601,0.025531915,0.112855007,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.083333333,0.084953704,0.179472141,0.70094284,0.021276596,0.062032885,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.125,0.117592593,0.188856305,0.712378462,0.063829787,0.170403587,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.639675926,0.168328446,0.7150302,0.063829787,0.390134529,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.575949074,0.162463343,0.713428109,0.042553191,0.11509716,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.542106481,0.158357771,0.708677077,0.025531915,0.165171898,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.57099537,0.168328446,0.693982027,0.021276596,0.045590433,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.333333333,0.568310185,0.152492669,0.678624043,0.029787234,0.046337818,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.375,0.515,0.166195681,0.670166604,0.046808511,0.090433483,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.416666667,0.461550926,0.139589443,0.684203742,0.042553191,0.137518685,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.458333333,0.336759259,0.149560117,0.680447113,0.080851064,0.189088191,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.5,0.207361111,0.15542522,0.669784915,0.034042553,0.174140508,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.541666667,0.162731481,0.160117302,0.684203742,0.012765957,0.041106129,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.583333333,0.148078704,0.153665689,0.714422511,0.025531915,0.087443946,1,1,22,0.062374245,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.026480816
0.625,0.175648148,0.168914956,0.739172069,0.055319149,0.252615845,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.666666667,0.459189815,0.20058651,0.724863731,0.076595745,0.195814649,1,1,7,0.022132797,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.009396419
0.708333333,0.592037037,0.197653959,0.744917502,0.063829787,0.191330344,1,1,16,0.056338028,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.023918157
0.75,0.583078704,0.173607038,0.741989541,0.063829787,0.303437967,1,1,16,0.056338028,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.023918157
0.791666667,0.568634259,0.136070381,0.708290366,0.034042553,0.091180867,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.833333333,0.556712963,0.103812317,0.700556129,0.012765957,0.03961136,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.875,0.524282408,0.086803519,0.710002947,0.038297872,0.313901345,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.916666667,0.438935185,0.092082111,0.671276517,0.093617021,0.39387145,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.958333333,0.254189815,0.082697947,0.653101061,0.085106383,0.225710015,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
1,0.154351852,0.068035191,0.642991309,0.059574468,0.282511211,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.082337963,0.072727273,0.627909547,0.038297872,0.251121076,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.083333333,0.052824074,0.075073314,0.671497496,0.017021277,0.069506726,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.125,0.337546296,0.070967742,0.696412787,0.029787234,0.134529148,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.496967593,0.068621701,0.700224661,0.063829787,0.147982063,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.842615741,0.063929619,0.705141426,0.059574468,0.278026906,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.61400463,0.062170088,0.703428845,0.068085106,0.207772795,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.515509259,0.062756598,0.690280643,0.042553191,0.211509716,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.333333333,0.534416667,0.054545455,0.678712434,0.017021277,0.081464873,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.375,0.505046296,0.062170088,0.672436653,0.046808511,0.059790732,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.416666667,0.497083333,0.060997068,0.668735268,0.076595745,0.285500747,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.458333333,0.426087963,0.071554252,0.649233942,0.072340426,0.260089686,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.5,0.233634259,0.086803519,0.654261197,0.076595745,0.209267564,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.541666667,0.163148148,0.091495601,0.679342222,0.046808511,0.245142003,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.583333333,0.111851852,0.092082111,0.672270919,0.017021277,0.051569507,0,1,22,0.062374245,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.026480816
0.625,0.20150463,0.102639296,0.678182086,0.038297872,0.13303438,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.666666667,0.523009259,0.085043988,0.765855186,0.068085106,0.16367713,0,1,16,0.056338028,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.023918157
0.708333333,0.71037037,0.06744868,0.805410283,0.068085106,0.271300448,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.75,0.616342593,0.041642229,0.770109016,0.080851064,0.479820628,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.791666667,0.573657408,0.048093841,0.747679729,0.055319149,0.201793722,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.833333333,0.583083333,0.056656892,0.676657337,0.021276596,0.133781764,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.875,0.551990741,0.047507331,0.694921185,0.012765957,0.113602392,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.916666667,0.532453704,0.031671554,0.659896141,0.076595745,0.210014948,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.958333333,0.353703704,0.028152493,0.650670301,0.106382979,0.289237668,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
1,0.188726852,0.025806452,0.653874484,0.10212766,0.284005979,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.136921296,0.036950147,0.667575133,0.063829787,0.320627803,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.083333333,0.110808081,0.041428952,0.676313816,0.042553191,0.087443946,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.125,0.087731481,0.042228739,0.680612847,0.038297872,0.093423019,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.078796296,0.041055718,0.678237331,0.055319149,0.200298954,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.048935185,0.04457478,0.689065263,0.09787234,0.517189836,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.53712963,0.045161291,0.688015616,0.076595745,0.31838565,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.605787037,0.058651026,0.696965233,0.068085106,0.350523169,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.333333333,0.561574074,0.048680352,0.685916323,0.055319149,0.130044843,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.375,0.544976852,0.046920821,0.66608353,0.034042553,0.204783259,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.416666667,0.556574074,0.056304985,0.650891279,0.076595745,0.355007474,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.458333333,0.508657408,0.045747801,0.647245138,0.089361702,0.428251121,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.5,0.322893519,0.04340176,0.646140248,0.106382979,0.532884903,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.541666667,0.164166667,0.06686217,0.64531158,0.068085106,0.270553064,0,1,18,0.042253521,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.017938618
0.583333333,0.130138889,0.069208211,0.671166029,0.029787234,0.091928251,1,1,22,0.062374245,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.026480816
0.625,0.089930556,0.112023461,0.663376547,0.034042553,0.127802691,0,1,22,0.062374245,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.026480816
0.666666667,0.275138889,0.140762463,0.672105186,0.059574468,0.142750374,1,1,7,0.022132797,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.009396419
0.708333333,0.938842593,0.130205279,0.725581909,0.089361702,0.380418535,1,1,19,0.00804829,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.00341688
0.75,0.677407408,0.116129032,0.74138185,0.080851064,0.355754858,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.791666667,0.59729798,0.097094108,0.717777362,0.068085106,0.330343797,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.833333333,0.589953704,0.078592376,0.689507219,0.05106383,0.111360239,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.875,0.562569444,0.077419355,0.68685548,0.042553191,0.144992526,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.916666667,0.558842593,0.072140762,0.659012227,0.042553191,0.179372197,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.958333333,0.514722222,0.079818715,0.656365511,0.093617021,0.47309417,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
1,0.266736111,0.102639296,0.653543017,0.123404255,0.429745889,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.142222222,0.121994135,0.662713613,0.119148936,0.555306428,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.083333333,0.105833333,0.138416423,0.680668091,0.059574468,0.253363229,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.125,0.096186869,0.135483871,0.649254031,0.025531915,0.12406577,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.084027778,0.109090909,0.65260386,0.059574468,0.439461883,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.069768519,0.104985338,0.641168238,0.085106383,0.483557549,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.686342593,0.100293255,0.674756924,0.085106383,0.346038864,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.683009259,0.103225807,0.703815557,0.085106383,0.537369208,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.333333333,0.585949074,0.074486803,0.699064526,0.072340426,0.230941704,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.375,0.553472222,0.065689149,0.667133176,0.114893617,0.313901345,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.416666667,0.531967593,0.073313783,0.655366087,1,0.547832586,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.458333333,0.516736111,0.074486803,0.641720684,0.080851064,0.47309417,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.5,0.435,0.078005865,0.653487773,0.10212766,0.579970105,1,1,17,0.06639839,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.028189256
0.541666667,0.206136364,0.083657691,0.643709488,0.080851064,0.271300448,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.583333333,0.116689815,0.103225807,0.645532558,0.063829787,0.231689088,0,1,18,0.042253521,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.017938618
0.625,0.092337963,0.103812317,0.651664703,0.021276596,0.077727952,0,1,22,0.062374245,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.026480816
0.666666667,0.062824074,0.104398827,0.659233206,0.055319149,0.44245142,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.708333333,0.066412037,0.093255132,0.665033884,0.059574468,0.31838565,0,1,11,0.030181087,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.012813298
0.75,0.663333333,0.093841642,0.680502357,0.106382979,0.662182362,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.791666667,0.595638889,0.07143695,0.69780495,0.10212766,0.629297459,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.833333333,0.578819444,0.074486803,0.691054066,0.085106383,0.425261584,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.875,0.547939815,0.069208211,0.673541544,0.068085106,0.158445441,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.916666667,0.526342593,0.074486803,0.645256335,0.038297872,0.073243647,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.958333333,0.521893939,0.069581445,0.640876949,0.10212766,0.387892377,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
1,0.365454546,0.08429752,0.656546312,0.093617021,0.503736921,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.041666667,0.174328704,0.096187684,0.643654243,0.127659574,0.326606876,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.083333333,0.113125,0.140175953,0.649068209,0.076595745,0.405082212,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.125,0.103449074,0.13372434,0.647245138,0.046808511,0.138266069,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.166666667,0.086388889,0.100879765,0.629677372,0.046808511,0.096412556,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.208333333,0.036319444,0.075073314,0.63487036,0.080851064,0.538863976,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.25,0.331489899,0.066382298,0.630993197,0.10212766,0.467862481,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.291666667,0.694074074,0.052785924,0.635146582,0.093617021,0.303437967,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.333333333,0.607939815,0.036363637,0.640836771,0.136170213,0.351270553,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.375,0.543541667,0.032258064,0.659012227,0.089361702,0.260089686,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.416666667,0.511944444,0.038709677,0.648571008,0.042553191,0.123318386,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.458333333,0.508912037,0.034604106,0.630119328,0.068085106,0.401345291,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.5,0.467893519,0.032258064,0.642217885,0.072340426,0.198056801,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.541666667,0.281111111,0.026392962,0.640118592,0.093617021,0.222720478,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.583333333,0.151818182,0.040149294,0.638586811,0.106382979,0.382660688,1,1,18,0.042253521,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.017938618
0.625,0.089837963,0.076246334,0.63415218,0.055319149,0.183109118,0,1,22,0.062374245,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.026480816
0.666666667,0.081458333,0.069208211,0.648129052,0.063829787,0.121823617,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
0.708333333,0.04287037,0.080351906,0.642383618,0.063829787,0.335575486,0,1,11,0.030181087,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.012813298
0.75,0.336481481,0.06627566,0.638406011,0.127659574,0.458893871,1,1,17,0.06639839,0.050602979,0.949397021,0.985981308,0.071232877,0.424547284,0.028189256
0.791666667,0.691458333,0.073313783,0.636527696,0.114893617,0.68161435,0,0,0,0,0.050602979,0.949397021,0.985981308,0.071232877,0,0
